mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.228895616531372,0.07671220283763087,0.20773816108703613,0.0676309120968539,,log2,1,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8505288534032509,0.8670833820102934,0.8728032940720702,0.8795919082059221,0.8826216444770227,0.8705258164337119,0.011361503999646047,195,0.9958329179059462,0.994790843382323,0.9968758240546322,0.9953087631185712,0.9947895670494263,0.9955195831021797,0.0007805124345484285
1.8656403064727782,0.09742934645523064,0.3748929977416992,0.09154625764334018,,log2,1,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8464691649193153,0.8648928456332581,0.8747844715320101,0.8730874517980376,0.8908198453078467,0.8700107558380935,0.014461480781499067,206,0.9958333333333333,0.996875,0.9979158358930796,0.9963516630133358,0.9968737553498969,0.9967699175179291,0.0006909530101737867
2.752987813949585,0.15189579482692644,0.4481049060821533,0.04481339876178651,,log2,1,5,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8547517969947701,0.8629230027843221,0.872590354090354,0.8774337391839327,0.8888003458899403,0.8712998477886638,0.011743653445674292,176,0.9968737505327354,0.9968737549419144,0.9984366653649379,0.9968737373051982,0.99739541402857,0.9972906644346711,0.0006075770844366548
1.051088285446167,0.12117846313468933,0.20454792976379393,0.06639901079479806,,log2,1,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8589603180220318,0.8692460501304928,0.8827902421652422,0.8875675270969287,0.882641309156999,0.8762410893143388,0.010580151601771302,12,0.9812565770341674,0.9807472070223437,0.9775995719662826,0.9786594617469028,0.9817961545897677,0.9800117944718927,0.0016075992966294477
1.774755859375,0.07238678409488401,0.2608612060546875,0.05191468695783609,,log2,1,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.8527910956418575,0.869252539881615,0.8827519647535127,0.8835703196065959,0.8784778211101968,0.8733687481987555,0.011476954245614707,95,0.9786448664285646,0.9807324651416115,0.976576497473553,0.9796985871091726,0.9807602738224153,0.9792825379950635,0.0015613051656780364
2.794963026046753,0.33298940613465294,0.36340789794921874,0.0792018033170218,,log2,1,10,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.8608276292476603,0.875567784765898,0.8805719818535109,0.8837135843692648,0.8825257635602461,0.8766413487593161,0.008382350446438012,6,0.9791697754000998,0.9807369069650149,0.9776176884540148,0.9807471910406823,0.9807602738224153,0.9798063671364454,0.001253519474965243
1.1953439712524414,0.1515064676418276,0.20943164825439453,0.08753943096021372,,log2,2,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8587859620917244,0.8692453518661317,0.8771338707092438,0.8793894687545495,0.8905880131118576,0.8750285333067014,0.010609560995762785,34,0.9916699706539397,0.993232870869942,0.9911437293273768,0.9921850080331427,0.9906249800968332,0.9917713117962469,0.0008972742779953378
1.692054271697998,0.11440855540491103,0.3849462985992432,0.11528194245977229,,log2,2,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8488002186107902,0.867284143665403,0.8725922663688759,0.8834442536630036,0.8888907698823765,0.8722023304380897,0.013977727268902219,148,0.9911441771803022,0.9932299948954665,0.9921828960460978,0.993746683465018,0.9927116077169956,0.9926030718607761,0.0008963906992849803
2.8490965366363525,0.1338657848941155,0.42612648010253906,0.081875735249208,,log2,2,2,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8465368565056447,0.8694444856507829,0.8704106361595823,0.8772537212227224,0.8909092912106747,0.8709109981498815,0.01439903929606963,187,0.9916633498455573,0.993228352700839,0.9947895842212254,0.993746683465018,0.994272063952791,0.9935400068370862,0.0010732228335843391
1.1164707660675048,0.050967321761135546,0.23763017654418944,0.07112043391880592,,log2,2,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8525324609729652,0.8795049892549205,0.8807489415247436,0.8751056126909852,0.8807633792251086,0.8737310767337446,0.010801040964906035,85,0.9885462126899286,0.9885354085926459,0.9869769808596539,0.9885324714469867,0.9869865938799762,0.9879155334938382,0.0007624203142459528
1.8082785129547119,0.12133780847495673,0.24287815093994142,0.09213751161608627,,log2,2,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8466346883406525,0.8692565345912564,0.8724009376662413,0.87928579780245,0.8826144635429409,0.8700384843887082,0.012630109718390535,205,0.9880187603341894,0.9911383673037678,0.9880278604377016,0.9911354011734723,0.9895837168641971,0.9895808212226657,0.001392436599769609
2.714020299911499,0.1157822277365673,0.34287800788879397,0.05507625156183739,,log2,2,5,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8487424673730989,0.8773753375246608,0.8743769647535127,0.875047137882141,0.8867654300220209,0.8724614675110869,0.012662505680345174,135,0.9874941269860055,0.9911379302121054,0.9875,0.9895783432707302,0.9906287050864352,0.9892678211110553,0.0015308115224190243
1.0809857368469238,0.1824983799478233,0.28527421951293946,0.27667757880317645,,log2,2,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8588471708090957,0.8666666666666667,0.880742650714105,0.8772747442938459,0.8848208882929107,0.8736704241553248,0.009551144657785069,86,0.9708449028174461,0.9708756237063222,0.9703302625078549,0.9698398911429036,0.9719394333403298,0.9707660227029713,0.0006989611706615131
1.755198860168457,0.17689328610006183,0.4155280113220215,0.11107224125409507,,log2,2,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8547763433196145,0.8773677008106768,0.8743772029054535,0.8712419518723109,0.8868638068166347,0.8729254011449381,0.010472279682488341,110,0.9698041104468333,0.9718707933206715,0.9713824859401125,0.9729477793570747,0.9714005327094067,0.9714811403548197,0.0010130665323712458
2.5739426612854004,0.10629505340230062,0.3389423847198486,0.07160502506038442,,log2,2,10,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.850802276454589,0.8753833157545217,0.8744153608736942,0.8754362535612537,0.8888003458899403,0.8729675105067998,0.012296368202096616,108,0.9708670610590436,0.9734148896910187,0.9713711096159243,0.9713833701544013,0.9719172206571481,0.9717907302355073,0.0008773918407759483
0.990380048751831,0.09832571730674036,0.24928956031799315,0.1430163651812495,,log2,4,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.8403684935115164,0.8800526687222896,0.8765619347314721,0.8728637399062028,0.8928900850343049,0.8725473843811571,0.017446217216568832,126,0.9605085551586041,0.9630556147214093,0.962559289131731,0.9646113275042079,0.9630987496639111,0.9627667072359728,0.001322014880216386
1.8254799365997314,0.09061157628355544,0.36910715103149416,0.057174713673513504,,log2,4,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.8485051895122473,0.8710351542790539,0.8743770838294831,0.8692822580645161,0.8928003572104157,0.8712000085791433,0.014109774091703891,178,0.9615159691451995,0.9651537514529643,0.9610089579833482,0.9666912392820645,0.9656786358959882,0.9640097107519129,0.002302520353843071
2.736479616165161,0.31467132281038207,0.3892971992492676,0.1818499514491126,,log2,4,2,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.8545520276589598,0.8732264231096007,0.8787444994436482,0.8751947063151975,0.8928755604390659,0.8749186433932945,0.012286796987027894,42,0.9630706130839108,0.9641080657683808,0.9610215843663978,0.9667050726623108,0.9646222493504001,0.9639055170462802,0.0018658175235705845
1.1803571701049804,0.25358169402755454,0.2884190082550049,0.14138316476594562,,log2,4,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.8403684935115164,0.8800526687222896,0.8765619347314721,0.8728637399062028,0.8928900850343049,0.8725473843811571,0.017446217216568832,126,0.9605085551586041,0.9630556147214093,0.962559289131731,0.9646113275042079,0.9630987496639111,0.9627667072359728,0.001322014880216386
1.71358060836792,0.06266579336218465,0.306883430480957,0.054867595481870916,,log2,4,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.8485051895122473,0.8710351542790539,0.8743770838294831,0.8692822580645161,0.8928003572104157,0.8712000085791433,0.014109774091703891,178,0.9615159691451995,0.9651537514529643,0.9610089579833482,0.9666912392820645,0.9656786358959882,0.9640097107519129,0.002302520353843071
2.829249382019043,0.17728662549372537,0.5239147186279297,0.17262275331031,,log2,4,5,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.8545520276589598,0.8732264231096007,0.8787444994436482,0.8751947063151975,0.8928755604390659,0.8749186433932945,0.012286796987027894,42,0.9630706130839108,0.9641080657683808,0.9610215843663978,0.9667050726623108,0.9646222493504001,0.9639055170462802,0.0018658175235705845
1.108292531967163,0.20939288417698168,0.2683542728424072,0.13585255422230433,,log2,4,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8487539684695218,0.8690602466363196,0.8787714077608574,0.8791680591385241,0.8825257635602461,0.8716558891130939,0.012300022793850469,166,0.9542918849433766,0.9614904762672022,0.960539064684757,0.959920183385515,0.9589724761395488,0.9590428170840799,0.0025130009168400315
1.7688889980316163,0.053649121505863054,0.3507869243621826,0.08937618845011677,,log2,4,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8568730224107023,0.8629347500553408,0.8807489415247436,0.8835825675574599,0.8825257635602461,0.8733330090216984,0.01116791108345084,97,0.9542552302305509,0.9594386962335141,0.9610180035128806,0.9594224929945742,0.9594868672993672,0.9587242580541775,0.0023157290308929825
2.8667431831359864,0.21848968580614916,0.4299600124359131,0.07776199779980243,,log2,4,10,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.8489593468653519,0.8609634563658097,0.8765880243358006,0.8835825675574599,0.8867780359465044,0.8713742862141853,0.014313040127918035,172,0.9547988672690847,0.9610059305614767,0.959982468061276,0.9583973718581735,0.9584574211298161,0.9585284117759654,0.002106375672766467
1.184157657623291,0.09876858032591747,0.2109536647796631,0.07295085848888026,10,sqrt,1,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8487539684695218,0.8754095212052554,0.8791666666666667,0.8711794380782434,0.8847242920364288,0.8718467772912233,0.012376004780053391,163,0.992717358853041,0.9921989373044849,0.990641362453015,0.991156440919873,0.9911608256229625,0.9915749850306753,0.0007632421234732803
