mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.24636697769165,0.14964079391829466,0.04551515579223633,0.0006707710964403218,0.8,0.05,7,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.862867523818511,0.8708295725483726,0.8805967523505037,0.8777125034915083,0.8765328537075207,0.8737078411832833,0.006281274137284027,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.375030517578125,0.23530598451785661,0.04333028793334961,0.0021159244055300322,0.8,0.05,7,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.8563273750758091,0.8682110020607953,0.8621015000032866,0.8776897104146028,0.876055572052986,0.8680770319214961,0.008122069393163218,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9327182769775391,0.019633837744359093,0.029630327224731447,0.0019849121324928957,0.8,0.1,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.8626286068411796,0.8622704437094987,0.8801342445575872,0.8739118296413786,0.8805588592045891,0.8719007967908465,0.008068620290334123,11,0.954684187877619,0.9557290997097195,0.9552611797447333,0.9479200038537257,0.9531618575858175,0.953351265754323,0.0028500185418397074
0.8044351577758789,0.03550731842648401,0.02754240036010742,0.001449673113526742,0.8,0.1,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.8561933616225547,0.868678745465395,0.8721574015110323,0.8816795558803231,0.8759881409948667,0.8709394410948343,0.0085426046191222,14,0.9489272762088266,0.9552611797447333,0.9510821652251117,0.9489003705414853,0.9484948729365293,0.9505331729313372,0.0025319974629787532
1.7112794399261475,0.041388274100241644,0.03470292091369629,0.0013682662959701344,0.8,0.1,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.8663961411572421,0.8684359255413252,0.8805654924581325,0.8756729542015161,0.878426685286671,0.8738994397289774,0.005553864269985717,2,0.9895882925625273,0.988022486902882,0.9890760613812036,0.9885416666666667,0.9885481795503347,0.9887553374127227,0.0005333512131770884
1.494353675842285,0.057462494982739976,0.034866714477539064,0.002571658728921588,0.8,0.1,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.8602203290674226,0.8655930291795023,0.8696824720622146,0.8654593621154166,0.8720250132372109,0.8665960411323536,0.004048396485032943,40,0.9854149377888589,0.9864541642021557,0.9849098261602347,0.9822958074047007,0.9828124897876561,0.9843774450687212,0.001578282834356067
1.6972290515899657,0.052843323469523765,0.0316192626953125,0.0012050809323773102,0.8,0.1,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.8624188134561479,0.8745896241251868,0.8741883788254756,0.8735641693415818,0.8701296260124132,0.870978122352161,0.004561097357620282,13,0.9968741630931256,0.9979166515675836,0.9963558114592135,0.996875,0.9973966541496307,0.9970836560539107,0.0005308543561478214
1.628837490081787,0.06472816675014968,0.029674434661865236,0.0018196787249108578,0.8,0.1,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.8583743165671573,0.8635876830510404,0.8761544417819361,0.8755516195370113,0.8783416917573655,0.8704019505389022,0.007921463971537528,19,0.9968741630931256,0.9973962331500881,0.9963558114592135,0.9937565715962184,0.9942728913674939,0.9957311341332279,0.0014487691932872481
3.230420637130737,0.13768181218151251,0.05551743507385254,0.017354167617420466,0.8,0.1,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.8625696802360862,0.8746350269218995,0.8744882609721567,0.8737445767200614,0.8762936363962344,0.8723462362492876,0.004958733792572507,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.066337823867798,0.14509727893326527,0.04084162712097168,0.0037139625041933727,0.8,0.1,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.8501034994725392,0.8635864446110076,0.8723115193499644,0.8802108485068392,0.8658029506158633,0.8664030525112427,0.009995339336413734,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.6514675617218018,0.06527550373001549,0.03381843566894531,0.003422545738322196,0.8,0.1,7,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.8562576615554284,0.8725967133132241,0.8725266240681577,0.8819997686085957,0.8763060021278366,0.8719373539346484,0.008567053440870435,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.688109254837036,0.08059002130009968,0.03476724624633789,0.002730394540499993,0.8,0.1,7,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.8521119307907282,0.8665034844681879,0.8781764567232357,0.8775229979688823,0.8721903700768397,0.869301048005575,0.00957093136019285,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.182418870925903,0.09559665446737223,0.042377376556396486,0.0014140395934906654,0.8,0.1,7,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.8502531321299168,0.8704453549076742,0.8744652000476305,0.8781227115292485,0.8763060021278366,0.8699184801484613,0.010156633508504318,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
