mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.37231831550598143,0.025489350723527447,0.10555443763732911,0.03276761767196782,10,sqrt,1,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8725311986310166,0.8760191494011075,0.8437999841521485,0.8777941870438596,0.8742511090036982,0.8688791256463662,0.012661891164458827,97,0.9916865323247319,0.9921997721254676,0.9890916595443862,0.9927157194187101,0.9859901245338195,0.9903367615894231,0.0025058197239440877
0.7948771476745605,0.19486242367151968,0.23691420555114745,0.09540259664108242,10,sqrt,1,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8681088012387103,0.8862131354254169,0.8418254026887708,0.8755947096225972,0.8805386345772575,0.8704561367105506,0.015502087715840884,42,0.992206939891683,0.9927165541072891,0.9901260675833089,0.994794952520932,0.9885742734363697,0.9916837575079166,0.002150126141592566
1.0995389461517333,0.19507842829853794,0.21374101638793946,0.11095965128584731,10,sqrt,1,2,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8704222879091089,0.8861458799856758,0.8418254026887708,0.8734921072042082,0.8764267751059006,0.8696624905787329,0.014883577454229453,73,0.9922045717670536,0.993237384211649,0.9890907845076434,0.995314141990459,0.990126847683485,0.9919947460320581,0.002214886127500654
0.4238703727722168,0.07357997764930053,0.1731633186340332,0.11457996232029595,10,sqrt,1,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8683550824175824,0.8840200418230144,0.8502458155270656,0.8673116119263918,0.8762622763143066,0.8692389656016722,0.011252046916508987,89,0.983384337059873,0.9833742519471549,0.9839116360238868,0.9864636965054864,0.9807987949143826,0.9835865432901567,0.0018022869855001537
0.6988025665283203,0.10442091757868473,0.33961071968078616,0.0644097201069455,10,sqrt,1,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8705501128792851,0.8820368888954723,0.8501931871482178,0.8736202695711098,0.8762632421530472,0.8705327401294264,0.010848176322452805,38,0.9844067376375057,0.9859644103861437,0.984953026007251,0.9874987613092746,0.9823600408801242,0.98503659524406,0.0017023953921197687
1.1772552967071532,0.14542747161836897,0.25951876640319826,0.04908351708844687,10,sqrt,1,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8705395845126468,0.8821111736568803,0.8460776510709819,0.8734921072042082,0.8762607226013256,0.8696962478092086,0.012411128798980963,71,0.9854561840379856,0.9833658510634957,0.984951746941811,0.9874987613092746,0.984940413735747,0.9852425914176628,0.0013292088327131058
0.5520339012145996,0.10133597655928671,0.21880760192871093,0.05562409955210872,10,sqrt,1,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8724635607448107,0.8757473013732541,0.849689253188782,0.8715183146983462,0.8744427394427395,0.8687722338895865,0.009655394407456091,102,0.9709115388401036,0.9688526964065702,0.9709487970254155,0.9719021485472451,0.9652324664384773,0.9695695294515623,0.0023861452293866257
0.8153476238250732,0.09423691285738484,0.41782846450805666,0.12018578786505989,10,sqrt,1,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.8703724879188288,0.8756831800583122,0.8519091749984218,0.8715183146983462,0.8782475833691065,0.8695461482086031,0.009262971831689911,79,0.9709436737312894,0.9698735899308633,0.9709565670082241,0.9739566647125192,0.9672937298721694,0.970604845051013,0.0021434283767523057
1.2165672302246093,0.02296255085067242,0.1636885166168213,0.01329520558770074,10,sqrt,1,10,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.8764536021357988,0.8756831800583122,0.8543645006165467,0.8715183146983462,0.8762622763143066,0.8708563747646622,0.008441218544079332,27,0.9699165727030877,0.9719619138140965,0.9699403111976697,0.972402883055242,0.9667696577616866,0.9701982677063565,0.001993591543813234
0.7084913730621338,0.1044216065355451,0.2663282871246338,0.15145186206664188,10,sqrt,2,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8802249669556975,0.8818920117719905,0.8501642626639376,0.8776591782563545,0.8762758537758538,0.8732432546847668,0.011703693573592305,5,0.9802536438017455,0.9833581849247294,0.9828752522414913,0.9843901099686742,0.977157547315993,0.9816069476505266,0.002609598270203633
