mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.3247940063476564,0.24324117062215955,0.048565912246704104,0.01981566645550953,0.8,0.01,7,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.85602622465927,0.8700456329734286,0.8534122889305816,0.869752621231979,0.8767169506491727,0.8651907436888864,0.008943763515571286,70,0.9689366934875756,0.9704353220019702,0.9673918542150264,0.9714622176949687,0.9688936289450947,0.9694239432689271,0.0014018188992861401
2.253942584991455,0.32649932723835423,0.031200408935546875,0.008966249030103254,0.8,0.01,7,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.8495513890707022,0.8761878083015106,0.8447026718800912,0.8659991955945929,0.8747314719378451,0.8622345073569484,0.01290944114330955,99,0.9751496104534082,0.9750947353295094,0.9684369148987505,0.972977751024794,0.9725039676390129,0.9728325958690951,0.0024469127180251323
4.386423397064209,0.49822930519166503,0.05432906150817871,0.02146766242561122,0.8,0.01,7,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.8680279968461968,0.8699988311670724,0.8470251533602426,0.8760464296705833,0.8806853633110444,0.8683567548710279,0.01156691319242971,25,0.9823312736241102,0.9797561652632999,0.9777199154058981,0.979739272275251,0.9776609762028431,0.9794415205542805,0.0017130436456329744
5.409191417694092,0.22747412338025744,0.0403099536895752,0.007332061889191873,0.8,0.01,7,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.859972625437636,0.8783012464466989,0.8447841889799023,0.8737138918480035,0.880552304760443,0.8674648514945368,0.013403770344766664,41,0.9849329557563614,0.9839020587097157,0.980284956097201,0.9844054694280132,0.9828626588218526,0.9832776197626287,0.0016450127364391442
5.63033127784729,0.37846729518855404,0.030419349670410156,0.0038196887291656193,0.8,0.01,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.8662308974839067,0.879939505073768,0.84750097540603,0.8715750886831011,0.8826763026763028,0.8695845538646216,0.012502100455621197,12,0.987519589270106,0.9854467653093077,0.986497067499853,0.9880241316200731,0.9854394373651857,0.9865853982129051,0.0010545311960092855
5.461171197891235,0.4258009942529691,0.032416915893554686,0.005534229128719328,0.8,0.01,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.8578228240450213,0.8841880533684411,0.8492055581613509,0.8715780419792154,0.878427940075524,0.8682444835259107,0.01296228748297149,29,0.9901296305905515,0.9901213480373948,0.9885683496770458,0.9916716005345261,0.9896019026002502,0.9900185662879537,0.0010032106892248328
0.41028609275817873,0.02609375953545179,0.025524234771728514,0.014703663359995645,0.8,0.1,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.8557951262263974,0.8899824277056415,0.8492634383224993,0.878026925187149,0.8818989492484692,0.8709933733380313,0.015698174507719927,2,0.95469114952326,0.9494903672777076,0.9568339687021609,0.9526091541073122,0.9505104673600833,0.9528270213941047,0.0026861775760776197
0.34920363426208495,0.03855949323849706,0.016024160385131835,0.0032993340736199093,0.8,0.1,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.8618309948802643,0.8880734081724696,0.8469474803166749,0.8761843219210758,0.8695076097106963,0.8685087630002363,0.013799773463635026,22,0.9536997346304867,0.9505303054982738,0.9568821587753571,0.9520578798167615,0.9505323882430362,0.952740493392783,0.0023790820107287736
0.6305562496185303,0.027788083860207095,0.016183853149414062,0.0019351923005118852,0.8,0.1,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.8557664449593133,0.8840280881242276,0.8553936779427558,0.873848128434066,0.8756928981600843,0.8689458475240894,0.011440165945047381,18,0.9901151365691235,0.9875098696926334,0.9911573083845797,0.9874979506560625,0.9854179056997391,0.9883396342004277,0.002050616211204214
0.5541022300720215,0.027344661722742084,0.015471363067626953,0.0013613352929794829,0.8,0.1,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.8577550627550627,0.8861527433180107,0.8363173046088522,0.8759700387934468,0.8752113579811517,0.8662813014913049,0.01754439851264759,57,0.9870019768538254,0.9827946612044081,0.9875188398922721,0.9822731390172496,0.9817612703671714,0.9842699774669853,0.0024688645523705597
0.8961807727813721,0.05125986824964898,0.018792343139648438,0.0029254210330352365,0.8,0.1,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.8518245142211394,0.8860435549725623,0.8469808271191079,0.8756075516376032,0.8752632790611101,0.8671439454023047,0.015073073754838524,46,0.9994791676293502,0.9989583359004818,1.0,0.9984375057670268,0.9994791653850956,0.9992708349363909,0.0005311457292981615
